URL,name,price,ingredients,pred_type
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Happy-Care-odzywka-do-wlosow-proteinowa-270-ml,2099736,13183","HAPPY CARE, odżywka do włosów, proteinowa, 270 ml",17.99,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Hydrolyzed Vegetable Protein, Hydrolyzed Wheat Protein, Hydrolyzed Wheat Starch, Litsea Cubeba Oil, Mentha Viridis Extract, Citrus Aurantium Dulcis Extract, Citrus Aurantium Dulcis Oil, Panthenol, Menthol, Parfum, Cetrimonium Chloride, Isopropyl Alcohol, Phenoxyethanol, Ethylhexylglycerin, Sodium Benzoate, Potassium Sorbate, Lactic Acid, Hexamethylindanopyran, Limonene, Linalool.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Isana-Professional-odzywka-do-wlosow-wymarzona-dlugosc-200-ml,390117,13183","ISANA PROFESSIONAL, odżywka do włosów, wymarzona długość, 200 ml",5.99,"Aqua, Cetearyl Alcohol, Penthanol, Caffeine, Niacinamide, Ricinus Communis Seed Oil, Parfum, Isopropyl Myristate, Behentrimonium Chloride, Distearoylethyl Hydroxyethylmonium Methosulfate, Cetrimonium Chloride, Hydrolyzed Keratin, Isopropyl Alcohol, Sodium Benzoate, Linalool, Citric Acid, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Tolpa-Hair-Rituals-odzywka-do-wlosow-rytual-nawilzenia-i-blasku-bez-splukiwania-100-ml,2098207,13183","TOŁPA, Hair Rituals, odżywka do włosów, rytuał nawilżenia i blasku, bez spłukiwania, 100 ml",29.99,"Aqua, Cetearyl Alcohol, Brassicamidopropyl Dimethylamine, Glycerin, Prunus Amygdalus Dulcis Oil, Betaine, Xylitol, Panthenol, Aloe Barbadensis Leaf Juice, Peat Extract, Sodium Hyaluronate, Hyaluronic Acid, Amethyst Powder, Xanthan Gum, Citric Acid, Lactic Acid, 1,2-Hexanediol, Parfum, Methylpropanediol, Benzoic Acid, Caprylyl Glycol, Potassium Sorbate, Sodium Benzoate, Benzyl Salicylate, Alpha-Isomethyl Ionone, Citronellol, Linalool.",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Mysterium-odzywka-do-wlosow-zniszczonych-i-farbowanych-z-czarnuszka-300-ml,313901,13183","MYSTERIUM, odżywka do włosów zniszczonych i farbowanych, z czarnuszką, 300 ml",15.99,"Aqua (Water), Cetearyl Alcohol, Cetrimonium Chloride, Nigella Sativa Seed Oil, Adansonia Digitata Seed Oil, Aloe Barbadensis Leaf Juice, Pisum Sativum (Pea) Peptide, Leuconostoc/Radish Root Ferment Filtrate, Behentrimonium Chloride, Parfum (Fragrance), Isopropyl Alcohol, Triethylene Glycol, Benzyl Alcohol, Propylene Glycol, Sodium Hydroxide, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Nitrate, Magnesium Chloride, Citric Acid, Potassium Sorbate, Sodium Benzoate, Sodium Sulfite.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Ziaja-Kozie-Mleko-odzywka-do-wlosow-z-keratyna-200-ml,2040093,13183","ZIAJA, Kozie Mleko, odżywka do włosów z keratyną, 200 ml",5.99,"Aqua (Water), Cetearyl Alcohol, Cetrimonium Chloride, Isopropyl Myristate, Polyquaternium-70, Dipropylene Glycol, Panthenol, Hydrolyzed Keratin, Propylene Glycol, Goat Milk Extract, Sodium Benzoate, Parfum (Fragrance), Citric Acid.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Petal-Fresh-Pure-odzywka-do-wlosow-w-sprayu-regenerujaca-Algi-i-Sol-morska-150-ml,2099565,13183","PETAL FRESH PURE, odżywka do włosów, w sprayu, regenerująca, Algi i Sól morska, 150 ml",22.49,"Aqua, Sodium Chloride (Sea Salt), Magnesium Sulfate, Glycerin (Derived From Vegetable Oil), Fucus Vesiculosus Extract, Cetearyl Alcohol, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Achillea Millefolium (Yarrow) Extract, Equisetum Arvense (Horsetail) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Mangifera Indica (Mango) Fruit Extract, Laminaria Digitata Extract, Laminaria Hyperborea Extract, Salvia Officinalis (Sage) Leaf Extract, Urtica Dioica (Nettle) Leaf Extract, Parfum, Sodium Benzoate, Potassium Sorbate, Amyris Salycilate, Eucalyptus Globulus Oil, Limonene, Linalool.",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Petal-Fresh-Pure-odzywka-do-wlosow-nawilzenie-Pestki-Winogron-i-Oliwa-z-Oliwek-355-ml,221763,13183","PETAL FRESH PURE, odżywka do włosów, nawilżenie, Pestki Winogron i Oliwa z Oliwek, 355 ml",32.99,"Aqua, Cetearyl Alcohol, C12-15 Alkyl Benzoate, Behentrimonium Chloride, Undecane, Isoamyl Laurate, Tridecane, Vitis Vinifera Fruit Extract, Centella Asiatica Extract, Olive Oil Glycereth-8 Esters, Propanediol, Orbignya Oleifera (Babassu) Seed Oil, Glycerin (Derived from Vegetable Oil), *Tussilago Farfara (Coltsfoot) Flower Extract, *Achillea Millefolium(Yarrow) Extract, *Equisetum Arvense (Horsetail) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Althaea Officinalis (Marshmallow) Leaf Extract, *Chamomilla Recutita (Chamomile) Flower Extract, *Melissa Officinalis (Lemon Balm) Leaf Extract, *Thymus Vulgaris (Thyme) Extract, Mangifera Indica (Mango) Fruit Extract, Salvia Officinalis (Sage) Leaf Extract, Urtica Dioica (Nettle) Leaf Extract, Isopropyl Alcohol, Panthenol, Parfum, Citric Acid, Dehydroacetic Acid (DHA), Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate, Hexyl Cinnamal, Linalool. *certified organic ingredients California botanicals",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Schwarzkopf-Gliss-Full-Hair-Wonder-odzywka-do-wlosow-ekspresowa-200-ml,2099266,13183","SCHWARZKOPF GLISS, Full Hair Wonder, odżywka do włosów, ekspresowa, 200 ml",24.99,"Aqua (Water, Eau), Trisiloxane, Dimethicone, Prunus Armeniaca (Apricot) Kernel Oil, Phenyl Trimethicone, Caffeine, Hydrolyzed Wheat Protein, Dimethiconol, Polyquaternium-16, Parfum (Fragrance), Cetyl PEG/PPG-10/1 Dimethicone, Cetrimonium Chloride, Lactic Acid, Sodium Benzoate, Limonene, Benzyl Salicylate, Hexyl Cinnamal, Benzyl Alcohol, Coumarin, Alpha-Isomethyl Ionone.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/beBIO-Cosmetics-Baby-Hair-Complex-Revitalizing-odzywka-do-wlosow-wzmacniajaca-200-ml,2110162,13183","BEBIO COSMETICS, Baby Hair Complex Revitalizing, odżywka do włosów, wzmacniająca, 200 ml",22.99,"Aqua, Cetearyl Alcohol, Glycerin, Helianthus Annuus Seed Oil, Stearamidopropyl Dimethylamine, Lactic Acid, Caprylic/Capric Triglyceride, Coco-Caprylate/Caprate, Biotinoyl Tripeptide-1, Centella Asiatica Leaf Extract, Arginine, Gossypium Herbaceum Seed Oil, Panthenol, Behentrimonium Methosulfate, Guar Hydroxypropyltrimonium Chloride, Behenamidopropyl Dimethylamine, Cetrimonium Chloride, Polyquaternium-7, Citric Acid, Sodium Benzoate, Potassium Sorbate, Parfum, Hexamethylindanopyran.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/beBIO-Cosmetics-Baby-Hair-Complex-Super-Hydration-odzywka-do-wlosow-suchych-intensywnie-nawilzajaca,2110163,13183","BEBIO COSMETICS, Baby Hair Complex Super Hydration, odżywka do włosów suchych, intensywnie nawilżająca, 200 ml",22.99,"Aqua, Glycerin, Cetearyl Alcohol, Persea Gratissima Oil, Helianthus Annuus Seed Oil, Butyrospermum Parkii Butter, Propanediol, Behentrimonium Chloride, Linum Usitatissimum Seed Oil, Withania Somnifera Root Extract, Acetyl Hexapeptide-38, Hydrolyzed Glycosaminoglycans, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Guar Hydroxypropyltrimonium Chloride, Cetrimonium Chloride, Cetyl Hydroxyethylcellulose, Disodium Phosphate, Sodium Phosphate, Hydrated Silica, Silica Dimethyl Silylate, Butylene Glycol, Citric Acid, Sodium Hydroxide, Benzyl Glycol, Ethylhexylglycerin, Raspberry Ketone, Benzyl Alcohol, Dehydroacetic Acid, Parfum, Linalool, BenzylSalicylate, Tetramethyl Acetyloctahydronaphthalenes.",PEH
"https://www.rossmann.pl/Produkt/Minikosmetyki/Neboa-Hydration-Smoothness-odzywka-do-wlosow-nawilzajaco-wygladzajaca-100-ml,2105402,19247","NEBOA, Hydration & Smoothness, odżywka do włosów, nawilżająco-wygładzająca, 100 ml",13.49,"Aqua, Cetearyl Alcohol, Coco-Caprylate/Caprate, Behentrimonium Methosulfate, Propanediol, Isoamyl Laurate, Butyrospermum Parkii Butter, Sodium Hyaluronate, Melia Azadirachta Leaf Extract, Hydrolyzed Pea Protein, Coconut Alkanes, Guar Hydroxypropyltrimonium Chloride, Panthenol, Glycerin, Parfum, Citric Acid, Dehydroacetic Acid, Benzyl Alcohol, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Il-Salone-Milano-Keratin-odzywka-do-wlosow-zniszczonych-i-oslabionych-500-ml,312390,13183","IL SALONE MILANO, Keratin, odżywka do włosów zniszczonych i osłabionych, 500 ml",33.99,"Aqua (Water), Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Glyceryl Stearate, Amodimethicone, Quaternium- 87, Butyrospermum Parkii (Shea Butter), Isopropyl Alcohol, Parfum (Fragrance), Phenoxyethanol, Propylene Glycol, Ethylhexylglycerin, Hydrolyzed Wheat Protein, Guar Hydroxypropyltrimonium Chloride, Behentrimonium Methosulfate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Caramel, Cetrimonium Chloride, Trideceth- 10, Hydrolyzed Keratin, Trametes Versicolor Extract, Sodium Benzoate, Leuconostoc/Radish Root Ferment Filtrate.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Happy-Care-odzywka-do-wlosow-humektantowa-270-ml,2099735,13183","HAPPY CARE, odżywka do włosów, humektantowa, 270 ml",17.99,"Aqua, Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Panthenol, Trehalose, Allantoin, Sodium Hyaluronate, Glucose, Fructose, Urea, Maltose, Sodium Lactate, Butyrospermum Parkii Butter, Euterpe Oleracea Fruit Extract, Parfum, Cetrimonium Chloride, Pentylene Glycol, Citric Acid, Sodium Hydroxide, Sodium Pca, Sodium Chloride, Phenoxyethanol, Ethylhexylglycerin, Isopropyl Alcohol, Sorbic Acid, Potassium Sorbate, Lactic Acid.",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Pantene-Pro-V-Active-Nutri-Plex-Aqua-Light-odzywka-do-wlosow-275-ml,2099113,13183","PANTENE, Pro-V Active Nutri-Plex Aqua Light, odżywka do włosów, 275 ml",12.99,"Aqua, Stearyl Alcohol, Stearamidopropyl Dimethylamine, Cetyl Alcohol, Oleic Acid, Glutamic Acid, Parfum, Benzyl Alcohol, Sodium Benzoate, Citric Acid, Disodium EDTA, Panthenol, Polysorbate 20, Histidine, Hexyl Cinnamal.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Yope-Hydrate-My-Hair-odzywka-do-wlosow-z-humektantami-300-ml,390568,13183","YOPE, Hydrate My Hair, odżywka do włosów z humektantami, 300 ml",31.99,"Aqua, Cetearyl Alcohol, Brassicamidopropyl Dimethylamine, Cetyl Esters, Gluconolactone, Glyceryl Stearate, Ethyl Olivate, Levulinic Acid, Astrocaryum Murumuru Seed Butter, Hypnea Musciformis Extract, Sargassum Filipendula Extract, Glycerin, Sodium Levulinate, Sorbitol, Gelidiella Acerosa Extract, Olea Europaea (Olive) Leaf Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Parfum, Aspartic Acid, Lactic Acid, Tocopherol, Sodium Benzoate, Potassium Sorbate.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/HEIKI-HEIKI-Restore-odzywka-do-wlosow-regenerujaca-Marrakesh-250-ml,2110377,13183","HEIKI HEIKI, Restore, odżywka do włosów, regenerująca, Marrakesh, 250 ml",54.99,"Aqua, Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, C9-12 Alkane, Hydroxypropyl Starch Phosphate, Bis-(Isostearoyl/Oleoyl Isopropyl) Dimonium Methosulfate, Lysine Carboxymethyl Cysteinate, Behentrimonium Methosulfate, Silk, Fructose, Glucose, Sucrose, Urea, Dextrin, Alanine, Glutamic Acid, Aspartic Acid, Ceramide Ng, Cholesterol, Palmitic Acid, Macadamia Integrifolia Seed Oil, Ricinus Communis Seed Oil, Olea Europaea Fruit Oil, Orbignya Oleifera Seed Oil, Terminalia Ferdinandiana Fruit Extract, Panthenol, Parfum, 1,2-Hexanediol, Caprylyl Glycol, Hexylene Glycol, Isopropyl Alcohol, Tocopherol, Sodium Benzoate, Potassium Sorbate, Lactic Acid, Citric Acid.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/OnlyBio-Hair-In-Balance-Invisibobble-odzywka-do-wlosow-nablyszczajaca-200-ml,2109108,13183","ONLYBIO HAIR IN BALANCE, Invisibobble, odżywka do włosów, nabłyszczająca, 200 ml",24.99,"Aqua, Cetearyl Alcohol, Dimethicone, Behentrimonium Chloride, C13-15 Alkane, Cetyl Esters, Cetrimonium Chloride, Aleurites Moluccanus (Kukui) Seed Oil, Citrus Paradisi (Grapefruit) Fruit Extract, Glycerin, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Tocopherol, Benzoic Acid, Dehydroacetic Acid, Benzyl Alcohol, Isopropyl Alcohol, Sodium Chloride, Sodium Sulfate, CI 17200, Parfum, Benzyl Salicylate, Citronellol, Citrus Aurantium Peel Oil, Citrus Limon Peel Oil, Tetramethyl Acetyloctahydronaphthalenes, Limonene, Linalool",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Schwarzkopf-Gliss-Oil-Nutritive-odzywka-do-wlosow-ekspresowa-z-kwasem-oleinowym-i-olejem-marula-2,42866,13183","SCHWARZKOPF GLISS, Oil Nutritive, odżywka do włosów, ekspresowa, z kwasem oleinowym i olejem marula, 200 ml",21.49,"Aqua (Water, Eau), Cyclomethicone, Phenyl Trimethicone, Prunus Armeniaca (Apricot) Kernel Oil, Sclerocarya Birrea Seed Oil, Hydrolyzed Keratin, Lactic Acid, Sodium Benzoate, Dimethiconol, Cetrimonium Chloride, Coumarin, Phenoxyethanol, Potassium Sorbate, Cetyl PEG/PPG-10/1 Dimethicone, Polyquaternium-16, Parfum (Fragrance), Benzyl Alcohol, Linalool, Alpha-Isomethyl Ionone, Citronellol, CI 47005, CI 19140 (Yellow 5), CI 15985 (Yellow 6)",PE
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/LOreal-Paris-Elseve-Bond-Repair-odzywka-do-wlosow-150-ml,418901,13183","L'ORÉAL PARIS ELSEVE, Bond Repair, odżywka do włosów, 150 ml",26.99,"Aqua / Water, Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Dimethicone, Bis-Cetearyl Amodimethicone, Cetyl Esters, Sodium Citrate, Citric Acid, Isopropyl Alcohol, Dicetyldimonium Chloride, Coco-Betaine, Hydroxypropyl Guar, Sodium Chloride, Hydroxycitronellal, Phenoxyethanol, Steareth-6, Acetic Acid, PEG-100 Stearate, Trideceth-10, Trideceth-3, Trisodium Hedta, Limonene, Candelilla Cera / Candelilla Wax, Linalool, Isopropyl Myristate, Amodimethicone, Cetrimonium Chloride, Hexyl Cinnamal, Parfum / Fragrance (F.I.L. Z70015103/1).",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Isana-Professional-odzywka-do-wlosow-Braz-i-Polysk-200-ml,137987,13183","ISANA PROFESSIONAL, odżywka do włosów, Brąz i Połysk,, 200 ml",5.99,"Aqua, Cetearyl Alcohol, Dicaprylyl Carbonate, Distearoylethyl Hydroxyethylmonium Methosulfate, Behentrimonium Chloride, Cetrimonium Chloride, Parfum, Phenoxyethanol, Panthenol, Isopropyl Alcohol, Caramel Tocopherol, Benzophenone-4, Propylene Glycol, Glycerin, Sodium Hydroxide, Citric Acid, Juglans Regia Seed Extract, Basic Yellow 57, Acid Violet 43, Theobroma Cacao Shell Extract, Lactic Acid, Sodium Benzoate, Potassium Sorbate, Glucose, Basic Orange 31, Acid Red 33, Glycine Soja Oil, Sodium Chloride, Sodium Sulfate.",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Biotebal-Effect-odzywka-do-wlosow-przeciw-wypadaniu-200-ml,243937,13183","BIOTEBAL, Effect, odżywka do włosów, przeciw wypadaniu, 200 ml",46.99,"AQUA, CETEARYL ALCOHOL, PROPYLENE GLYCOL, BEHENAMIDOPROPYL DIMETHYLAMINE, ISOPROPYL PALMITATE, GLYCERIN, CETRIMONIUM CHLORIDE, CETYL ALCOHOL, PARFUM, DIAMINOPYRIMIDINE OXIDE, CYNARA SCOLYMUS LEAF EXTRACT, ARGANIA SPINOSA KERNEL OIL, BIOTIN, BIOSACCHARIDE GUM-1, BEHENTRIMONIUM CHLORIDE, DIPROPYLENE GLYCOL, PROPANEDIOL, GLUCONOLACTONE, CALCIUM GLUCONATE, LACTIC ACID, HYDROXYETHYLCELLULOSE, SODIUM NITRATE, SODIUM HYDROXIDE, CITRIC ACID, SODIUM BENZOATE, SODIUM LEVULINATE, GLYCERYL CAPRYLATE, SODIUM ANISATE, LEVULINIC ACID.",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Cantu-Avocado-odzywka-do-wlosow-nawilzajaca-400-ml,2082851,13183","CANTU, Avocado, odżywka do włosów, nawilżająca, 400 ml",37.99,"Aqua (Water), Cetyl Alcohol, Persea Gratissima (Avocado) Oil, Stearamidopropyl Dimethylamine, Glyceryl Stearate, Arachidyl Alcohol, Stearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Parfum (Fragrance), Neopentyl Glycol Diheptanoate, Phenoxyethanol, Ethylhexylglycerin, Lactic Acid, Isododecane, Polyester-11, Disodium EDTA, Panthenol, Benzyl salicylate, Geraniol, Hexyl cinnamal, Linalool.",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Dermz-Healpsorin-odzywka-do-wlosow-i-skory-glowy-regenerujaca-dla-osob-zmagajacych-sie-z-luszczyca,2099193,13183","DERMZ, Healpsorin, odżywka do włosów i skóry głowy, regenerująca, dla osób zmagających się z łuszczycą, łupieżem i AZS, 500 ml",64.99,"Aqua, Panthenol, Behentrimonium Chloride, Cetearyl Alcohol, Camellia Kissi Seed Oil, Pentaclethra Macroloba Seed Oil, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Lactobacillus/Nereocystis Luetkeana Ferment Filtrate, Lactobacillus Ferment, Olea Europaea (Olive) Fruit Oil, Ricinus Communis (Castor) Seed Oil, Propylene Glycol, Sodium PCA, Sodium Lactate, Arginine, Aspartic Acid, PCA, Glycine, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Sodium Caproyl/Lauroyl Lactylate, Triethyl Citrate, Phenoxyethanol, Ethylhexylglycerin, Parfum.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Yope-Super-Smooth-odzywka-do-wlosow-zniszczonych-i-puszacych-sie-Orientalny-Ogrod-170-ml,340502,13183","YOPE, Super Smooth, odżywka do włosów zniszczonych i puszących się, Orientalny Ogród, 170 ml",16.99,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Isoamyl Laurate, Glyceryl Stearate Citrate, Shea Butter Ethyl Esters, Cetyl Esters, Glycerin, Brassica Alcohol, Hydrolyzed Corn Protein, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Brassicyl Valinate Esylate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Acetum, Panthenol, Emblica Officinalis Fruit Extract, Vanilla Planifolia Fruit Extract, Santalum Album Wood Extract, Citric Acid, Sodium Levulinate, Parfum, Isopropyl Alcohol, Sodium Anisate, Sodium Benzoate, Potassium Sorbate.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Isana-Professional-Collagen-Biotin-odzywka-do-wlosow-slabych-i-cienkich-z-kolagenem-i-biotyna-200,376711,13183","ISANA PROFESSIONAL, Collagen & Biotin, odżywka do włosów słabych i cienkich z kolagenem i biotyną, 200 ml",5.99,"Aqua, Cetearyl Alcohol, Ethylhexyl Stearate, Glycerin, Cetrimonium Chloride, Behentrimonium Methosulfate, Glyceryl Stearate SE, Phenoxyethanol, Sodium Benzoate, Cetearyl Isononanoate, Parfum, Dicaprylyl Ether, Lauryl Alcohol, Panthenol, Potassium Sorbate, Hydrolyzed Sweet Almond Protein, Hydrolyzed Collagen, Lactic Acid, Linalool, Citric Acid, Geraniol, Citronellol, Biotin, Tocopherol.",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Revoss-Professional-Keratin-odzywka-do-wlosow-regenerujaca-190-ml,2110238,13183","REVOSS, Professional Keratin, odżywka do włosów, regenerująca, 190 ml",20.99,"Aqua, Polyquaternium-37, Behentrimonium Chloride, Propylene Glycol Dicaprylate/Dicaprate, Shea Butter Ethyl Esters, Propanediol, Hydrolyzed Keratin, Quaternium-80, Propylene Glycol, Ppg-1 Trideceth-6, Isopropyl Alcohol, Aloe Barbadensis Leaf Juice, Persea Gratissima Oil, Panthenol, Niacinamide, Acrylates/Stearyl Methacrylate Copolymer, Sorbitan Oleate, Citric Acid, Potassium Sorbate, Sodium Benzoate, Caprylyl Glycol, Phenoxyethanol, Parfum, Citronellol, Citrus Aurantium Peel Oil, Coumarin, Hexamethylindanopyran, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool, Tetramethyl Acetyloctahydronaphthalenes, Vanillin.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/soflow-by-Vis-Plantis-baza-pod-olejowanie-wlosow-humektantowa-zapach-orzezwiajacego-koktajlu-trop,2083050,13183","SO!FLOW BY VIS PLANTIS, baza pod olejowanie włosów, humektantowa, zapach orzeźwiającego koktajlu tropikalnego, 150 ml",24.99,"Aqua, Aloe Barbadensis Leaf Juice, Caprylic/ Capric/ Succinic Triglyceride, Glycerin, Inulin, Ammonium Acryloyldimethyltaurate/ VP Copolymer, Maltooligosyl Glucoside, Hydrogenated Starch Hydrolysate, Betaine, Ganoderma Lucidum Extract, Hydrolyzed Jojoba Esters, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Panthenol, Lactic Acid, Sodium Polyacrylate, Parfum, Sodium Benzoate, Potassium Sorbate, Benzyl Alcohol",PEH
"https://www.rossmann.pl/Produkt/Minikosmetyki/Revoss-Professional-Keratin-odzywka-do-wlosow-keratynowa-regenerujaca-z-olejem-awokado-50-ml,2106240,19247","REVOSS, Professional Keratin, odżywka do włosów, keratynowa, regenerująca, z olejem awokado, 50 ml",8.29,"Aqua, Propylene Glycol, Propanediol, Polyquaternium-6, Cetrimonium Chloride, Hydrolyzed Keratin, Avocado Oil Glycereth-8 Esters, Porphyra Umbilicalis Extract, Caesalpinia Spinosa Gum, Glycerin, Panthenol, Polysorbate 20, Phenoxyethanol, Caprylyl Glycol, Parfum, Ethylhexylglycerin, Citric Acid, Potassium Sorbate, Sodium Benzoate, Citronellol, Coumarin, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool.",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Schwarzkopf-Gliss-Aqua-Revive-odzywka-do-wlosow-suchych-i-normalnych-ekspresowa-200-ml,390279,13183","SCHWARZKOPF GLISS, Aqua Revive, odżywka do włosów suchych i normalnych, ekspresowa, 200 ml",21.49,"Aqua (Water, Eau), Cyclomethicone, Phenyl Trimethicone, Dimethylsilanol Hyaluronate, Laminaria Saccharina Extract, Panthenol, Hydrolyzed Keratin, Glycerin, Lactic Acid, Sodium Benzoate, Dimethiconol, Cetrimonium Chloride, Phenoxyethanol, Potassium Sorbate, Polyquaternium-16, Linalool, Benzyl Alcohol, Parfum (Fragrance), Benzyl Salicylate, Cetyl PEG/PPG-10/1 Dimethicone",PEH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Cantu-Shea-Butter-odzywka-do-wlosow-nawilzajaca-400-ml,369847,13183","CANTU, Shea Butter, odżywka do włosów, nawilżająca, 400 ml",37.99,"Aqua (Water), Stearyl Alcohol, Cetyl Alcohol, Butyrospermum Parkii (Shea) Butter, Stearamidopropyl, Dimethylamine,Glycerylstearate, Phenoxyethanol, Parfum (Fragrance), Neopentyl Glycol Diheptanoate, Lactic Acid, Isododecane, Ethylhexylglycerin, Polyester-11, Panthenol, Disodium Edta, Benzyl Benzoate.",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Petal-Fresh-Pure-odzywka-do-wlosow-w-sprayu-regenerujaca-bez-splukiwania-Algi-i-Olej-Arganowy-15,2099564,13183","PETAL FRESH PURE, odżywka do włosów, w sprayu, regenerująca, bez spłukiwania, Algi i Olej Arganowy, 150 ml",27.49,"Aqua, Propylene Glycol, Dodecane, Polysorbate 20, C9-12 Isoparaffin, *Argania Spinosa Kernel Oil, Fucus Vesiculosus Extract, Laminaria Hyperborea Extract, Tussilago Farfara Leaf Extract, *Equisetum Arvense (Horsetail) Extract, Macrocystis Pyrifera (Kelp) Extract, Algae Extract, Lemon Balm Extract, Lemon Grass Extract, Organic Aloe Barbadensis Leaf Juice, Camelia Sinensis Leaf Extract, Sucrose, Glycereth-8 Esters, Decane, Parfum, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Caprylyl Glycol, Linalool.",EH
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Tolpa-Hair-Rituals-odzywka-do-wlosow-efekt plumping-rytual-nawilzenia-i-miekkosci-175-ml,2098208,13183","TOŁPA, Hair Rituals, odżywka do włosów, efekt plumping, rytuał nawilżenia i miękkości, 175 ml",27.99,"Aqua, Hydroxypropyl Starch Phosphate, Brassicamidopropyl Dimethylamine, Behentrimonium Chloride, Glycerin, Coco-Caprylate, Betaine, Butyrospermum Parkii Butter, Cetearyl Alcohol, Peat Extract, Hyaluronic Acid, Amethyst Powder, Sodium Hyaluronate, Xanthan Gum, Tocopherol, Citric Acid, Lactic Acid, Parfum, Isopropyl Alcohol, Methylpropanediol, Benzoic Acid, Caprylyl Glycol, 1,2-Hexanediol, Potassium Sorbate, Sodium Benzoate, Benzyl Salicylate, Linalool.",EH
